"name";"cst";"SAO";"coord";"wds_name";"last";"obs";"pa";"sep";"m1";"m2";"d_mag";"orb"
"";"Cnc";"";"08 08 56 +32 49 11";"BDT 2 Aa,Ab";"2019";"9";70;0.2;6.70;8.70;2.00;"Y"
"";"Hya";"135916";"08 26 27 -03 59 14";"DRS 43 AC";"2016";"3";96;10.6;4.99;11.30;6.31;""
"LM Vel";"Vel";"220270";"08 40 48 -45 03 30";"SNA 6";"2015";"2";180;4.5;6.89;13.52;6.63;""
"HD 75759";"Vel";"220552";"08 50 21 -42 05 23";"SNA 7";"2013";"2";36;0.0;6.70;7.40;0.70;""
"HD 76492";"Vol";"250364";"08 52 19 -68 44 01";"R 89";"2015";"7";208;47.5;8.35;10.00;1.65;""
"HD 76556";"Vel";"220662";"08 55 07 -47 36 27";"SNA 8";"2013";"2";277;0.0;7.20;10.20;3.00;""
"";"Vel";"";"08 57 55 -47 44 16";"SNA 9 Aa,Ab";"2015";"16";329;0.0;6.30;7.40;1.10;"Y"
"";"Vel";"220701";"08 57 55 -47 44 16";"SNA 9 AB";"2015";"2";112;5.2;6.06;13.01;6.95;""
"HD 77244";"Car";"236460";"08 58 35 -59 44 17";"R 90";"2010";"7";293;24.2;7.62;11.30;3.68;""
"";"Dor";"249105";"04 46 52 -60 36 13";"TOK 388 AB";"2021";"3";274;0.3;8.00;9.00;1.00;""
"HD 80283";"Car";"236794";"09 16 22 -58 47 15";"R 106 AB";"2016";"9";146;16.9;8.36;10.00;1.64;""
"";"Car";"236794";"09 16 22 -58 47 15";"R 106 AC";"2015";"10";262;32.1;8.36;9.78;1.42;""
"";"Car";"236794";"09 16 22 -58 47 15";"DAM 789 AD";"2015";"4";191;12.9;8.36;15.10;6.74;""
"";"Car";"236794";"09 16 22 -58 47 15";"DAM 789 AE";"2015";"4";187;20.7;8.36;13.60;5.24;""
"";"Lyn";"61391";"09 18 51 +36 48 09";"DRS 44 AE";"2022";"4";52;101.1;3.92;14.70;10.78;""
"";"Leo";"80813";"09 25 08 +29 32 49";"CTT 23 AD";"2015";"10";2;60.6;8.81;12.00;3.19;""
"";"Hya";"117775";"09 34 33 +03 33 30";"DEA 45";"2015";"6";357;37.3;7.39;12.48;5.09;""
"";"UMa";"";"09 59 19 +43 50 25";"BWL 24 AC";"2013";"1";311;2.6;8.86;22.50;13.64;""
"";"UMa";"";"09 59 19 +43 50 25";"BWL 24 AD";"2013";"1";34;4.5;8.86;21.10;12.24;""
"";"UMa";"";"09 59 21 +43 50 26";"BWL 24 BE";"2013";"1";129;3.6;8.86;22.40;13.54;""
"";"Sex";"";"10 13 18 -06 01 14";"DEA 74";"2016";"4";246;14.1;8.30;13.35;5.05;""
"";"Leo";"155837";"10 14 19 +21 04 30";"BWL 25";"2023";"5";90;0.0;6.40;8.30;1.90;""
"DI Dra";"Dra";"7115";"10 21 16 +78 45 51";"RAS 24";"2015";"2";303;3.6;8.42;12.40;3.98;""
"";"UMa";"155951";"10 23 39 +58 24 37";"DAM 745 Aa,Ab";"2000";"1";250;4.5;8.50;16.80;8.30;""
"";"UMa";"43344";"10 27 28 +41 36 04";"DRS 45 AC";"2015";"3";114;102.0;6.03;14.20;8.17;""
"";"LMi";"62143";"10 35 56 +36 55 51";"DEA 46";"2016";"7";240;17.9;6.83;13.99;7.16;""
"HD 91858";"Sex";"156092";"10 36 17 -10 35 00";"DRS 46";"2015";"4";95;7.2;5.89;9.77;3.88;""
"";"Car";"";"10 37 22 -58 37 23";"SNA 10 Aa,Ab";"2011";"1";0;0.0;7.60;11.70;4.10;""
"";"Car";"";"10 37 22 -58 37 23";"SNA 10 Aa,Ac";"2011";"1";133;0.9;7.60;12.70;5.10;""
"";"Car";"";"10 43 54 -59 32 57";"SNA 11 AC";"2015";"3";184;5.6;7.79;10.50;2.71;""
"";"Car";"238396";"10 43 57 -59 32 51";"SNA 12 AE";"2012";"1";190;1.9;6.14;12.96;6.82;""
"";"Car";"238396";"10 43 57 -59 32 51";"SNA 12 AF";"2013";"2";8;3.7;6.14;12.12;5.98;""
"";"Car";"238396";"10 43 57 -59 32 51";"SNA 12 AG";"2013";"2";337;5.1;6.14;13.24;7.10;""
"";"Car";"";"10 44 00 -59 52 28";"SNA 13 Aa,Ab";"2013";"2";5;0.0;7.40;9.80;2.40;""
"";"Car";"43454";"10 44 07 -59 34 31";"SNA 14 Ca,Cb";"2013";"1";139;0.0;7.50;8.90;1.40;""
"";"Car";"43454";"10 44 07 -59 34 31";"SNA 14 Ca,Cc";"2013";"2";5;0.0;7.50;11.10;3.60;""
"";"Car";"43454";"10 44 07 -59 34 31";"SNA 14 Ca,Cd";"2011";"1";89;0.8;7.50;11.90;4.40;""
"";"Car";"";"10 44 23 -59 59 36";"SNA 15 Aa,Ac";"2022";"13";330;0.0;5.90;6.20;0.30;"Y"
"";"Car";"238414";"10 44 23 -59 59 36";"SNA 15 AD";"2012";"1";303;2.6;5.90;12.30;6.40;""
"";"Car";"238418";"10 44 34 -59 44 16";"SNA 16 AC";"2011";"1";270;3.7;7.39;13.21;5.82;""
"";"Car";"";"10 44 36 -60 05 29";"SNA 17 Aa,Ab";"2013";"1";266;0.0;8.10;8.40;0.30;""
"HD 93222";"Car";"238419";"10 44 36 -60 05 29";"SNA 17 AB";"2015";"2";180;3.8;7.50;12.32;4.82;""
"HD 93250";"Car";"238423";"10 44 45 -59 33 55";"SNA 18";"2016";"16";22;0.0;7.40;7.60;0.20;"Y"
"HD 93403";"Car";"238445";"10 45 44 -59 24 28";"SNA 19";"2011";"2";35;0.2;6.60;10.80;4.20;""
"";"LMi";"";"10 51 21 +36 07 26";"BWL 26";"2012";"6";120;0.2;8.90;12.20;3.30;""
"";"Car";"";"10 51 53 -58 58 35";"SNA 20";"2015";"3";12;6.5;7.11;14.32;7.21;""
"HD 96670";"Car";"238793";"11 07 14 -59 52 23";"SNA 21";"2012";"2";290;0.0;7.40;8.60;1.20;""
"";"Crt";"";"11 07 28 -19 17 29";"BWL 28 AB";"2013";"2";43;9.9;6.62;18.60;11.98;""
"";"Crt";"";"11 07 28 -19 17 29";"BWL 28 AC";"2013";"2";106;9.4;6.62;19.00;12.38;""
"";"Crt";"251276";"11 07 28 -19 17 29";"BWL 28 AD";"2013";"1";37;14.8;6.62;"";"";""
"";"Crt";"";"11 07 28 -19 17 29";"BWL 28 AE";"2013";"1";134;19.3;6.62;"";"";""
"";"Crt";"";"11 07 28 -19 17 29";"BWL 28 AF";"2013";"1";275;12.6;6.62;"";"";""
"";"Crt";"";"11 07 28 -19 17 29";"BWL 28 AG";"2013";"1";345;15.3;6.62;"";"";""
"";"Car";"";"11 10 42 -60 23 04";"SNA 22 Aa,Ab";"2012";"2";240;0.0;6.80;9.30;2.50;""
"";"Car";"251302";"11 10 42 -60 23 04";"SNA 22 AB";"2012";"1";138;3.4;6.71;13.49;6.78;""
"HD 306097";"Car";"138042";"11 11 19 -60 55 12";"SNA 23";"2013";"1";115;0.0;7.60;8.60;1.00;""
"55 UMa";"UMa";"62491";"11 19 08 +38 11 09";"DRS 47 AC";"2010";"1";145;0.9;4.50;10.10;5.60;""
"HD 99126";"Leo";"138184";"11 24 22 -05 54 35";"DEA 47 AC";"2015";"3";44;37.2;5.62;11.75;6.13;""
"HD 99389";"Cen";"239054";"11 25 38 -56 22 02";"R 170 AB";"2018";"10";250;19.2;8.99;10.96;1.97;""
"";"Cen";"239054";"11 25 38 -56 22 02";"DAM 794 AC";"2015";"6";95;9.2;8.99;12.60;3.61;""
"";"UMa";"28035";"11 29 44 +56 44 15";"DRS 48";"2015";"4";232;9.2;5.93;12.70;6.77;""
"HD 100099";"Cen";"251428";"11 30 24 -63 49 02";"SNA 24";"2012";"1";124;0.9;7.70;11.90;4.20;""
"HD 100123";"Cen";"239131";"11 30 46 -60 01 42";"HRG 66";"2015";"7";329;13.1;8.60;11.30;2.70;""
"HD 100444";"Cen";"251454";"11 32 53 -63 38 48";"SNA 25";"2015";"2";222;3.9;7.56;11.11;3.55;""
"V1051 Cen";"Cen";"251500";"11 37 48 -63 19 24";"SNA 26";"2014";"2";305;0.0;7.40;8.30;0.90;""
"";"Cen";"62634";"11 38 10 -63 11 49";"SNA 27 Aa,Ab";"2014";"1";122;0.0;7.60;8.30;0.70;""
"";"Cen";"180077";"11 39 46 -63 28 40";"SNA 28 Ba,Bb";"2014";"2";122;0.0;8.50;9.90;1.40;""
"";"Cen";"180077";"11 39 46 -63 28 40";"SNA 28 Ba,Bc";"2011";"1";123;0.1;8.50;11.10;2.60;""
"";"Cen";"251524";"11 39 46 -63 28 40";"SNA 28 BC";"2011";"1";81;1.8;8.13;12.70;4.57;""
"";"Cen";"";"11 40 37 -62 34 06";"SNA 29 Aa,Ab";"2013";"1";170;0.0;7.00;7.20;0.20;""
"HD 101615";"Cen";"222960";"11 41 20 -43 05 44";"DRS 49";"2016";"4";182;8.3;5.44;9.43;3.99;""
"";"Cru";"251721";"12 04 47 -61 59 49";"ANT 9 AD";"2014";"1";116;3.2;7.40;13.00;5.60;""
"";"Com";"100021";"12 17 36 +14 26 34";"DEA 48 AB";"2015";"2";7;38.1;6.81;14.62;7.81;""
"";"Crv";"";"12 26 44 -12 29 18";"BWL 30";"2016";"3";70;1.9;8.50;8.80;0.30;""
"";"CVn";"";"12 29 03 +41 43 50";"BWL 31 AB";"2011";"1";256;0.1;8.70;9.30;0.60;""
"";"CVn";"";"12 29 03 +41 43 50";"BWL 31 AC";"2015";"3";105;9.8;8.70;19.70;11.00;""
"";"CVn";"";"12 29 03 +41 43 50";"BWL 31 AD";"2012";"2";46;1.8;8.70;21.50;12.80;""
"";"CVn";"63020";"12 29 03 +41 43 50";"BWL 31 AE";"2012";"1";8;9.5;8.70;21.30;12.60;""
"";"CVn";"";"12 29 03 +41 43 50";"BWL 31 AF";"2012";"1";253;11.2;8.70;20.50;11.80;""
"HD 109138";"Mus";"";"12 33 30 -75 23 11";"VGT 2 AB";"2011";"2";16;2.9;7.80;"";"";""
"";"Hya";"138884";"12 38 37 -27 03 35";"BWL 32";"2023";"9";13;0.2;8.10;10.40;2.30;"Y"
"";"UMa";"";"12 41 47 +56 45 14";"BWL 33 AB";"2013";"2";8;9.0;8.61;18.90;10.29;""
"";"UMa";"";"12 41 47 +56 45 14";"BWL 33 AC";"2013";"1";239;12.4;8.61;"";"";""
"";"UMa";"";"12 41 47 +56 45 14";"BWL 33 AD";"2015";"7";241;22.8;8.61;"";"";""
"";"CVn";"119550";"12 42 50 +41 53 47";"BWL 34";"2015";"5";32;12.3;7.50;17.50;10.00;""
"BF CVn";"CVn";"";"12 57 40 +35 13 30";"BWL 35 Aa,Ab";"2019";"12";157;0.1;8.20;10.10;1.90;"Y"
"";"CVn";"";"12 57 39 +35 13 20";"BWL 35 Ba,Bb";"2011";"1";310;0.2;8.70;8.80;0.10;""
"";"Mus";"252162";"13 08 07 -65 18 27";"SNA 30 BC";"2016";"2";208;3.4;7.55;16.10;8.55;""
"";"Cen";"252213";"13 13 46 -63 35 12";"SNA 31 AC";"2012";"1";42;3.4;7.49;13.47;5.98;""
"";"Cen";"252213";"13 13 46 -63 35 12";"SNA 31 AD";"2015";"2";259;5.6;7.49;13.62;6.13;""
"";"Cen";"252213";"13 13 46 -63 35 12";"SNA 31 AE";"2015";"3";117;6.9;7.49;12.60;5.11;""
"";"Cen";"252213";"13 13 46 -63 35 12";"SNA 31 AF";"2015";"2";82;7.5;7.49;14.09;6.60;""
"";"Cen";"252220";"13 14 44 -63 34 52";"SNA 32 AC";"2015";"2";92;3.6;6.55;12.64;6.09;""
"";"Cen";"252220";"13 14 44 -63 34 52";"SNA 32 AD";"2012";"1";10;3.6;6.55;13.94;7.39;""
"";"Cen";"252220";"13 14 44 -63 34 52";"SNA 32 AE";"2015";"2";143;5.2;6.55;11.73;5.18;""
"";"Cen";"252220";"13 14 44 -63 34 52";"SNA 32 AF";"2012";"1";138;5.3;6.55;11.83;5.28;""
"";"Vir";"119847";"13 16 47 +09 25 27";"GJ 504 Aa,Ab";"2018";"9";321;2.5;3.81;19.19;15.38;"Y"
"HD 115455";"Cen";"252256";"13 18 35 -62 29 28";"SNA 33";"2011";"1";5;0.0;7.50;10.70;3.20;""
"";"CVn";"63468";"13 19 04 +35 07 41";"DRS 51 DF";"2015";"4";167;10.7;5.29;13.50;8.21;""
"";"Vir";"100590";"13 29 06 +11 28 10";"DEA 50 AC";"2015";"3";174;15.9;6.57;12.01;5.44;""
"";"Cen";"252371";"13 34 43 -63 20 08";"SNA 34 AC";"2016";"3";91;7.4;6.81;13.11;6.30;""
"HD 119022";"Mus";"252423";"13 43 09 -69 07 39";"VGT 3 AC";"2011";"2";10;5.8;7.80;"";"";""
"";"Cen";"241184";"13 48 32 -55 36 54";"TSN 3";"2016";"7";311;47.0;7.90;16.00;8.10;""
"HD 120678";"Cen";"252495";"13 52 56 -62 43 14";"SNA 35 AB";"2012";"1";139;0.8;7.10;12.20;5.10;""
"";"Cen";"252495";"13 52 56 -62 43 14";"SNA 35 AC";"2012";"1";283;4.5;7.10;13.60;6.50;""
"";"Cen";"252495";"13 52 56 -62 43 14";"SNA 35 AD";"2015";"3";45;6.4;7.10;13.20;6.10;""
"HD 121164";"CVn";"83055";"13 53 10 +28 38 53";"DRS 52 AB";"2016";"3";122;5.3;5.46;10.80;5.34;""
"";"Cen";"252580";"14 03 51 -62 18 44";"R 230 AB";"2018";"16";155;36.8;8.81;9.57;0.76;""
"";"Cen";"224673";"14 06 03 -41 10 46";"DAM 775 AC";"2016";"7";195;101.8;4.31;11.00;6.69;""
"HD 123590";"Cen";"252638";"14 10 44 -62 28 44";"SNA 36";"2012";"1";272;0.0;7.90;8.10;0.20;""
"";"Vir";"252649";"14 12 49 -16 29 56";"BWL 37 AB";"2013";"2";234;2.6;8.63;20.50;11.87;""
"";"Vir";"";"14 12 49 -16 29 56";"BWL 37 AC";"2012";"1";148;6.7;8.63;21.00;12.37;""
"";"Vir";"";"14 12 49 -16 29 56";"BWL 37 AD";"2013";"1";131;5.0;8.63;22.00;13.37;""
"";"Cen";"";"14 15 02 -61 42 24";"SNA 37 Aa,Ab";"2012";"2";157;0.0;6.40;7.80;1.40;""
"";"Cen";"252665";"14 15 02 -61 42 24";"SNA 37 AC";"2015";"2";44;2.4;6.12;13.13;7.01;""
"HD 125283";"Cen";"205430";"14 19 24 -37 00 10";"DRS 53";"2016";"2";227;3.8;5.77;9.20;3.43;""
"NSV6630";"Vir";"120400";"14 19 41 +00 23 04";"DRS 54";"2001";"1";53;1.8;5.71;12.20;6.49;""
"";"Cen";"120406";"14 20 09 -61 04 55";"SNA 38 Aa,Ab";"2012";"1";322;0.0;7.60;8.90;1.30;""
"";"Cen";"252705";"14 20 09 -61 04 55";"SNA 38 AB";"2012";"1";163;1.2;7.31;13.30;5.99;""
"HD 125206";"Cen";"252705";"14 20 09 -61 04 55";"SNA 38 AC";"2015";"3";347;6.9;7.31;10.96;3.65;""
"";"Vir";"120434";"14 24 11 +05 49 12";"DRS 55 AC";"2005";"1";244;3.4;4.77;10.20;5.43;""
"V1005 Cen";"Cen";"205591";"14 28 25 -39 32 29";"HRG 95";"2015";"5";84;18.9;8.33;12.00;3.67;""
"";"Lup";"224972";"14 30 21 -49 31 08";"DRS 56 Aa,Ab";"2004";"1";170;0.6;5.20;9.90;4.70;""
"HD 127236";"Lup";"224992";"14 31 33 -44 45 02";"DAM 780 A,BC";"2015";"9";134;36.8;8.99;10.23;1.24;""
"Xi Boo";"Boo";"158846";"14 51 10 +31 06 40";"BWL 39 AC";"2013";"2";270;2.3;7.57;20.80;13.23;""
"";"Boo";"158846";"14 51 10 +31 06 40";"BWL 39 AD";"2013";"2";226;4.2;7.57;20.40;12.83;""
"";"Lib";"";"14 57 13 -06 19 01";"DEA 84";"2016";"5";211;29.2;8.14;14.36;6.22;""
"HD 134064";"Boo";"101379";"15 07 20 +18 26 31";"DRS 57 AC";"2020";"11";321;110.0;6.04;11.39;5.35;""
"";"Cir";"206479";"15 16 57 -60 57 26";"SNA 39 Aab,c";"2012";"1";132;0.0;5.40;7.20;1.80;""
"";"Lib";"159215";"15 23 11 -10 29 14";"DEA 51";"2016";"9";318;22.9;6.87;12.51;5.64;""
"";"Boo";"";"15 32 37 +46 53 05";"BWL 40";"2013";"2";205;2.5;7.52;20.60;13.08;""
"";"Ser";"101624";"15 34 48 +10 32 20";"SMR 62 AE";"2016";"5";43;63.1;4.17;15.00;10.83;""
"HD 139389";"CrB";"64808";"15 36 53 +29 59 28";"DEA 52";"2017";"8";84;36.1;5.36;12.43;7.07;""
"";"Nor";"242791";"15 38 58 -57 42 27";"VGT 4 AU";"2011";"2";197;2.1;5.90;"";"";""
"";"Nor";"242791";"15 38 58 -57 42 27";"VGT 4 AV";"2011";"2";261;3.6;5.90;"";"";""
"";"Nor";"242791";"15 38 58 -57 42 27";"VGT 4 AW";"2011";"2";205;4.2;5.90;"";"";""
"";"Nor";"242791";"15 38 58 -57 42 27";"VGT 4 AX";"2015";"3";74;4.7;5.90;"";"";""
"";"Nor";"242791";"15 38 58 -57 42 27";"VGT 4 AY";"2011";"2";212;4.4;5.90;"";"";""
"V343 Nor";"Nor";"242791";"15 38 58 -57 42 27";"VGT 4 A,Za";"2011";"2";63;4.8;5.90;"";"";""
"";"Nor";"242791";"15 38 58 -57 42 27";"VGT 4 A,Zb";"2015";"3";57;7.0;5.90;"";"";""
"";"Nor";"242791";"15 38 58 -57 42 27";"VGT 4 A,Zc";"2016";"3";182;6.1;5.90;"";"";""
"";"Nor";"242791";"15 38 58 -57 42 27";"VGT 4 A,Zd";"2015";"3";67;7.3;5.90;"";"";""
"HD 139907";"Boo";"45660";"15 39 03 +43 51 59";"DEA 53";"2016";"10";295;42.1;7.20;9.92;2.72;""
"";"CrB";"";"15 49 38 +34 48 58";"BWL 41";"2012";"5";99;0.2;8.40;9.90;1.50;""
"";"CrB";"";"15 59 08 +37 35 48";"BFR 12";"2016";"6";204;22.1;8.56;14.53;5.97;""
"";"Ser";"";"16 02 22 +03 39 07";"BDT 3 Aa,Ab";"2012";"1";181;0.6;7.50;13.20;5.70;""
"V929 Sco";"Sco";"184113";"16 06 06 -23 36 22";"RAS 25";"2010";"1";128;0.1;6.00;9.20;3.20;""
"";"Ser";"84196";"16 06 31 +22 53 01";"DEA 54";"2015";"4";22;35.3;7.34;14.19;6.85;""
"";"CrB";"65083";"16 06 40 +34 06 10";"DEA 55";"2016";"6";297;15.4;6.91;13.28;6.37;""
"";"Sco";"";"16 09 30 -21 04 59";"LAF 76 AG";"2009";"1";141;6.7;8.92;20.30;11.38;""
"";"Nor";"243586";"16 18 52 -57 53 59";"EVS 1 AC";"2015";"7";209;35.5;6.64;9.98;3.34;""
"";"Her";"102107";"16 21 55 +19 09 11";"DRS 58 AD";"2016";"3";176;8.4;2.94;8.08;5.14;""
"";"Dra";"8513";"16 25 25 +54 18 15";"BWL 43";"2011";"1";201;5.4;6.06;22.00;15.94;""
"";"Her";"46094";"16 27 02 +33 28 31";"DEA 86";"2016";"4";182;9.3;7.97;13.42;5.45;""
"HD 149162";"Oph";"";"16 32 52 +03 14 46";"DSG 7 Aa,Ab";"2018";"8";16;0.0;9.00;10.50;1.50;"Y"
"";"Oph";"";"16 32 52 +03 14 46";"DSG 7 Aa,Ac";"2023";"10";269;0.2;9.00;14.50;5.50;""
"HD 148937";"Nor";"141247";"16 33 52 -48 06 40";"SNA 40 Aa,Ab";"2012";"1";280;0.0;6.50;6.50;0.00;""
"Mu Nor";"Nor";"226900";"16 34 05 -44 02 43";"SNA 41 AB";"2012";"1";158;1.5;4.68;10.57;5.89;""
"";"Nor";"226900";"16 34 05 -44 02 43";"SNA 41 AC";"2016";"4";155;6.1;4.68;11.48;6.80;""
"";"Her";"";"16 35 27 +35 00 58";"BWL 44 AB";"2011";"1";26;0.1;8.60;9.00;0.40;""
"";"Her";"";"16 35 27 +35 00 58";"BWL 44 AB,C";"2012";"2";207;2.2;8.05;20.20;12.15;""
"V918 Sco";"Sco";"226953";"16 36 23 -42 51 32";"SNA 42";"2012";"1";120;6.8;4.19;11.36;7.17;""
"HD 149452";"Ara";"226963";"16 37 11 -47 07 50";"SNA 43";"2015";"2";248;2.6;7.34;11.74;4.40;""
"";"Ara";"";"16 41 19 -48 45 48";"SNA 1 Ca,Cb";"2012";"1";255;0.0;7.00;7.20;0.20;""
"";"Ara";"";"16 41 19 -48 45 48";"SNA 1 CG";"2015";"2";222;4.2;6.30;9.64;3.34;""
"";"Her";"84572";"16 44 11 +23 31 03";"SMR 63 AD";"2015";"4";14;44.7;5.19;12.74;7.55;""
"";"Sco";"";"16 46 34 -41 36 38";"SNA 44 Aa,Ab";"2012";"1";259;0.0;6.80;8.00;1.20;""
"";"Sco";"227190";"16 46 34 -41 36 38";"SNA 44 AB";"2016";"2";317;4.0;6.51;12.89;6.38;""
"";"Ara";"227189";"16 46 39 -47 05 25";"SNA 45 AE";"2016";"3";323;6.6;6.15;12.95;6.80;""
"HD 151018";"Ara";"227195";"16 46 56 -45 53 14";"SNA 46 AB";"2012";"1";118;2.1;7.02;11.66;4.64;""
"";"Ara";"227195";"16 46 56 -45 53 14";"SNA 46 AC";"2012";"1";13;7.3;7.02;13.21;6.19;""
"HD 151450";"Oph";"160101";"16 48 02 -15 57 50";"DEA 56";"2016";"6";101;30.4;6.10;11.04;4.94;""
"HD 152003";"Sco";"227336";"16 52 47 -41 47 09";"SNA 47";"2012";"1";91;0.0;6.10;9.60;3.50;""
"HD 152147";"Sco";"227356";"16 53 29 -42 07 17";"SNA 48";"2012";"1";64;0.0;6.30;9.10;2.80;""
"";"Sco";"";"16 53 56 -41 52 51";"SNA 49 Aa,Ab";"2012";"1";345;0.1;7.20;10.00;2.80;""
"";"Sco";"227370";"16 53 56 -41 52 51";"SNA 49 AB";"2012";"1";18;2.2;7.11;13.98;6.87;""
"";"Sco";"227370";"16 53 56 -41 52 51";"SNA 49 AC";"2012";"1";332;2.9;7.11;13.34;6.23;""
"HD 152219";"Sco";"227370";"16 53 56 -41 52 51";"SNA 49 AD";"2012";"1";145;5.1;7.11;11.26;4.15;""
"";"Sco";"227370";"16 53 56 -41 52 51";"SNA 49 AE";"2015";"2";65;5.3;7.11;12.19;5.08;""
"";"Sco";"227370";"16 53 56 -41 52 51";"SNA 49 AF";"2012";"2";175;7.2;7.11;13.15;6.04;""
"HD 152218";"Sco";"227376";"16 53 60 -41 42 53";"SNA 50 AB";"2012";"1";213;4.3;7.07;10.85;3.78;""
"";"Sco";"227377";"16 54 02 -41 48 23";"SNA 51 Aa,Ab";"2011";"1";153;0.0;5.10;7.00;1.90;""
"";"Sco";"227377";"16 54 04 -41 47 30";"SNA 51 Fa,Fb";"2014";"16";54;0.0;6.30;8.30;2.00;"Y"
"";"Sco";"";"16 54 05 -41 04 46";"SNA 52 Aa,Ab";"2014";"3";218;0.0;7.50;7.70;0.20;""
"";"Sco";"227381";"16 54 05 -41 04 46";"SNA 52 AB";"2012";"1";307;3.7;6.82;14.10;7.28;""
"";"Sco";"";"16 54 12 -41 38 31";"SNA 53 Aa,Ab";"2014";"15";1;0.0;6.90;8.30;1.40;"Y"
"";"Sco";"227384";"16 54 12 -41 38 31";"SNA 53 AB";"2012";"1";313;3.2;6.59;13.83;7.24;""
"";"Sco";"227384";"16 54 12 -41 38 31";"SNA 53 AC";"2012";"1";22;5.1;6.59;12.65;6.06;""
"";"Sco";"";"16 54 13 -41 50 32";"SNA 54 Ba,Bb";"2012";"1";348;0.0;7.50;10.80;3.30;""
"";"Sco";"227385";"16 54 13 -41 50 32";"SNA 54 BC";"2012";"1";142;1.0;7.40;12.23;4.83;""
"";"Sco";"227393";"16 54 26 -41 49 56";"SNA 55 AC";"2011";"1";40;1.1;6.93;12.92;5.99;""
"";"Sco";"227393";"16 54 26 -41 49 56";"SNA 55 AD";"2015";"2";326;3.4;6.93;12.63;5.70;""
"";"Sco";"";"16 54 32 -41 48 19";"SNA 56 Aa,Ab";"2016";"11";63;0.0;7.60;8.70;1.10;"Y"
"HD 152314";"Sco";"227400";"16 54 32 -41 48 19";"SNA 56 AB";"2011";"1";187;3.2;7.24;11.06;3.82;""
"";"Sco";"227400";"16 54 32 -41 48 19";"SNA 56 AC";"2011";"1";141;3.5;7.24;14.88;7.64;""
"HD 152405";"Sco";"227424";"16 54 55 -40 31 29";"SNA 57";"2012";"1";115;0.1;6.80;11.20;4.40;""
"NSV8031";"Sco";"227425";"16 54 59 -41 09 03";"SNA 58 AC";"2012";"1";19;3.8;4.90;13.18;8.28;""
"";"Sco";"";"16 55 06 -44 59 21";"SNA 59 Aa,Ab";"2012";"2";120;0.1;6.50;9.80;3.30;""
"";"Sco";"227426";"16 55 06 -44 59 21";"SNA 59 AC";"2012";"1";222;3.5;6.50;12.69;6.19;""
"";"Sco";"227426";"16 55 06 -44 59 21";"SNA 59 AD";"2015";"3";128;7.4;6.50;7.00;0.50;""
"";"Sco";"";"16 56 15 -40 39 36";"SNA 60 Aa,Ab";"2012";"1";285;0.0;6.80;7.60;0.80;""
"";"Sco";"227464";"16 56 15 -40 39 36";"SNA 60 AC";"2015";"5";143;1.5;6.34;9.89;3.55;""
"";"Her";"46409";"16 57 53 +47 22 00";"A 1874 AD";"2016";"4";234;26.6;7.93;15.00;7.07;""
"";"Sco";"";"16 58 55 -40 14 33";"SNA 61 Aa,Ab";"2014";"1";8;0.0;7.40;11.70;4.30;""
"HD 153052";"Sco";"";"16 58 55 -40 14 33";"SNA 61 AB";"2012";"1";243;0.7;7.16;11.47;4.31;""
"";"Sco";"121976";"16 58 55 -40 14 33";"SNA 61 AC";"2012";"1";180;2.9;7.16;14.26;7.10;""
"";"Sco";"";"16 58 55 -40 14 33";"SNA 61 AD";"2012";"1";164;4.3;7.16;13.83;6.67;""
"";"Sco";"";"16 58 55 -40 14 33";"SNA 61 AE";"2016";"3";251;6.2;7.16;12.50;5.34;""
"";"Sco";"";"16 58 55 -40 14 33";"SNA 61 AF";"2012";"1";284;6.6;7.16;14.16;7.00;""
"";"Sco";"208304";"17 01 13 -38 12 12";"SNA 62 AB";"2012";"1";147;2.0;7.08;14.04;6.96;""
"";"Sco";"208304";"17 01 13 -38 12 12";"SNA 62 AC";"2012";"1";103;3.4;7.08;14.41;7.33;""
"V1074 Sco";"Sco";"208410";"17 06 28 -35 27 04";"SNA 63 AC";"2012";"1";232;6.7;4.75;10.61;5.86;""
"";"Sco";"208452";"17 08 14 -35 00 16";"SNA 64";"2012";"1";52;1.9;6.53;14.27;7.74;""
"";"Sco";"208585";"17 15 19 -33 32 54";"SNA 65 Aa,Ab";"2012";"2";273;0.0;6.10;6.90;0.80;""
"NSV8388";"Sco";"208585";"17 15 19 -33 32 54";"SNA 65 AB";"2012";"1";133;5.1;5.68;13.67;7.99;""
"HD 155889";"Sco";"208604";"17 15 51 -33 44 13";"SNA 66 AC";"2015";"2";272;7.0;6.59;12.19;5.60;""
"NSV8489 Her";"Dra";"65921";"17 17 33 +59 25 24";"DEA 88";"1999";"1";303;14.4;8.73;15.58;6.85;""
"HD 156154";"Sco";"208634";"17 17 27 -35 32 12";"SNA 67";"2012";"1";355;6.8;6.36;11.99;5.63;""
"HD 156292";"Sco";"227814";"17 18 46 -42 53 30";"SNA 68";"2012";"2";20;6.4;6.84;9.84;3.00;""
"";"Sco";"";"17 19 46 -36 05 52";"SNA 69 Aa,Ab";"2012";"1";14;0.2;7.10;9.90;2.80;""
"";"Sco";"";"17 19 46 -36 05 52";"SNA 69 AC";"2015";"3";300;7.9;7.03;12.56;5.53;""
"";"Her";"";"17 19 54 +26 30 03";"BWL 46 AC";"2013";"2";293;3.2;6.71;20.30;13.59;""
