index1,index2,mag,dist
T 719,HD 13424,7.0,7.13
T 720,HD 13566,8.0,3.22
T 721,HD 13445,6.0,14.99
T 722,HD 13596,7.0,2.15
T 723,HD 13690,7.0,2.59
T 724,HD 13611,5.0,2.19
T 726,HD 13612,6.5,1.88
T 727,HD 13624,8.0,6.23
T 728,HD 13682,7.0,1.31
T 729,HD 13683,7.0,6.29
T 730,HD 13588,7.5,3.90
T 731,HD 13841,7.5,3.33
T 734,HD 13854,7.5,2.14
T 733,HD 13570,8.5,3.53
T 735,HD 13709,6.0,2.28
T 736,HD 13868,8.0,5.24
T 737,HD 13929,8.5,2.43
T 738,HD 13724,7.5,4.30
T 739,HD 13819,7.5,4.79
T 740,HD 13869,6.0,1.87
T 741,HD 13871,6.5,0.51
T 742,HD 13872,7.0,1.55
T 743,HD 13982,6.0,1.58
T 744,HD 13994,6.0,3.09
T 745,HD 13743,10.0,6.16
T 746,HD 13974,5.5,5.21
T 747,HD 14055,5.5,3.01
T 748,HD 14134,7.0,1.98
T 749,HD 14143,7.5,1.40
T 750,HD 13940,6.5,3.19
T 752,HD 14082,8.0,2.99
T 753,HD 14042,7.5,3.84
T 754,HD 13906,8.0,5.09
T 755,HD 14109,8.0,5.62
T 756,HD 14221,8.5,1.61
T 757,HD 14212,6.5,0.49
T 758,HD 14127,9.0,4.30
T 759,HD 14128,7.0,3.27
T 760,HD 14057,7.5,1.99
T 761,HD 14115,7.5,3.03
T 762,HD 14129,6.0,3.22
T 763,HD 14191,6.0,1.30
T 764,HD 14252,5.5,2.37
T 765,HD 14214,6.0,2.97
T 766,HD 14112,7.5,3.74
T 767,HD 14305,7.0,0.75
T 768,HD 14392,6.0,1.76
T 769,HD 14247,6.5,4.36
T 770,HD 14228,4.0,3.37
T 771,HD 14489,5.0,1.74
T 772,HD 14386,0.0,4.25
T 773,HD 14411,11.0,5.66
T 774,HD 14417,6.5,3.63
T 775,HD 14412,6.0,1.67
T 776,HD 14622,6.5,1.75
T 777,HD 14633,7.5,1.03
T 778,HD 14498,8.0,3.68
T 779,HD 14587,8.0,3.32
T 780,HD 14509,6.5,2.70
T 781,HD 14627,9.5,7.00
T 782,HD 14626,8.5,4.79
T 783,HD 14634,7.5,4.22
T 784,HD 14770,6.0,0.60
T 785,HD 14652,6.0,4.40
T 786,HD 14818,6.5,2.98
T 787,HD 14690,6.0,4.01
T 788,HD 14614,8.0,2.47
T 789,HD 14616,8.5,6.12
T 790,HD 15342,7.0,4.20
T 791,HD 14641,6.0,10.91
T 792,HD 14872,5.5,1.61
T 793,HD 14682,8.0,5.49
